path,filename,is_correlations,observer,label,control_from_filename,seed,d_n,n_rows,columns,control_mode_values,metrics_available
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_prefcontrast_chaudhuri_aesthetic_wordctrl_frac33_seed18_dn8.csv,vscore_distilgpt2_prefcontrast_chaudhuri_aesthetic_wordctrl_frac33_seed18_dn8.csv,False,distilgpt2,aesthetic,wordctrl,18.0,8,36,"['item_id', 'dataset', 'authorship', 'poet', 'title', 'text', 'target_value', 'preference_score', 'word_len', 'observer', 'seed', 'd_n', 'control_mode', 'high_pool_n', 'low_pool_n', 'high_samples_n', 'low_samples_n', 'high_hist', 'low_hist', 'v_high_raw', 'v_low_raw', 'v_pref_raw', 'v_high_ctrl', 'v_low_ctrl', 'v_pref_ctrl', 'v_high_struct', 'v_low_struct', 'v_pref_struct']",['word_shuffle'],"['v_pref_struct', 'v_pref_raw', 'v_high_struct', 'v_low_struct']"
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_prefcontrast_chaudhuri_aesthetic_wordctrl_frac33_seed19_dn8.correlations.csv,vscore_distilgpt2_prefcontrast_chaudhuri_aesthetic_wordctrl_frac33_seed19_dn8.correlations.csv,True,distilgpt2,aesthetic,wordctrl,19.0,8,11,"['metric', 'spearman_rho', 'p_value', 'n']",,"['preference_score', 'v_high_ctrl', 'v_high_raw', 'v_high_struct', 'v_low_ctrl', 'v_low_raw', 'v_low_struct', 'v_pref_ctrl', 'v_pref_raw', 'v_pref_struct', 'word_len']"
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_prefcontrast_chaudhuri_aesthetic_wordctrl_frac33_seed19_dn8.csv,vscore_distilgpt2_prefcontrast_chaudhuri_aesthetic_wordctrl_frac33_seed19_dn8.csv,False,distilgpt2,aesthetic,wordctrl,19.0,8,36,"['item_id', 'dataset', 'authorship', 'poet', 'title', 'text', 'target_value', 'preference_score', 'word_len', 'observer', 'seed', 'd_n', 'control_mode', 'high_pool_n', 'low_pool_n', 'high_samples_n', 'low_samples_n', 'high_hist', 'low_hist', 'v_high_raw', 'v_low_raw', 'v_pref_raw', 'v_high_ctrl', 'v_low_ctrl', 'v_pref_ctrl', 'v_high_struct', 'v_low_struct', 'v_pref_struct']",['word_shuffle'],"['v_pref_struct', 'v_pref_raw', 'v_high_struct', 'v_low_struct']"
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_prefcontrast_chaudhuri_aesthetic_wordctrl_frac33_seed20_dn8.correlations.csv,vscore_distilgpt2_prefcontrast_chaudhuri_aesthetic_wordctrl_frac33_seed20_dn8.correlations.csv,True,distilgpt2,aesthetic,wordctrl,20.0,8,11,"['metric', 'spearman_rho', 'p_value', 'n']",,"['preference_score', 'v_high_ctrl', 'v_high_raw', 'v_high_struct', 'v_low_ctrl', 'v_low_raw', 'v_low_struct', 'v_pref_ctrl', 'v_pref_raw', 'v_pref_struct', 'word_len']"
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_prefcontrast_chaudhuri_aesthetic_wordctrl_frac33_seed20_dn8.csv,vscore_distilgpt2_prefcontrast_chaudhuri_aesthetic_wordctrl_frac33_seed20_dn8.csv,False,distilgpt2,aesthetic,wordctrl,20.0,8,36,"['item_id', 'dataset', 'authorship', 'poet', 'title', 'text', 'target_value', 'preference_score', 'word_len', 'observer', 'seed', 'd_n', 'control_mode', 'high_pool_n', 'low_pool_n', 'high_samples_n', 'low_samples_n', 'high_hist', 'low_hist', 'v_high_raw', 'v_low_raw', 'v_pref_raw', 'v_high_ctrl', 'v_low_ctrl', 'v_pref_ctrl', 'v_high_struct', 'v_low_struct', 'v_pref_struct']",['word_shuffle'],"['v_pref_struct', 'v_pref_raw', 'v_high_struct', 'v_low_struct']"
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_prefcontrast_chaudhuri_aesthetic_wordctrl_frac33_seed21_dn8.correlations.csv,vscore_distilgpt2_prefcontrast_chaudhuri_aesthetic_wordctrl_frac33_seed21_dn8.correlations.csv,True,distilgpt2,aesthetic,wordctrl,21.0,8,11,"['metric', 'spearman_rho', 'p_value', 'n']",,"['preference_score', 'v_high_ctrl', 'v_high_raw', 'v_high_struct', 'v_low_ctrl', 'v_low_raw', 'v_low_struct', 'v_pref_ctrl', 'v_pref_raw', 'v_pref_struct', 'word_len']"
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_prefcontrast_chaudhuri_aesthetic_wordctrl_frac33_seed21_dn8.csv,vscore_distilgpt2_prefcontrast_chaudhuri_aesthetic_wordctrl_frac33_seed21_dn8.csv,False,distilgpt2,aesthetic,wordctrl,21.0,8,36,"['item_id', 'dataset', 'authorship', 'poet', 'title', 'text', 'target_value', 'preference_score', 'word_len', 'observer', 'seed', 'd_n', 'control_mode', 'high_pool_n', 'low_pool_n', 'high_samples_n', 'low_samples_n', 'high_hist', 'low_hist', 'v_high_raw', 'v_low_raw', 'v_pref_raw', 'v_high_ctrl', 'v_low_ctrl', 'v_pref_ctrl', 'v_high_struct', 'v_low_struct', 'v_pref_struct']",['word_shuffle'],"['v_pref_struct', 'v_pref_raw', 'v_high_struct', 'v_low_struct']"
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_prefcontrast_chaudhuri_aesthetic_wordctrl_seed17_dn12.correlations.csv,vscore_distilgpt2_prefcontrast_chaudhuri_aesthetic_wordctrl_seed17_dn12.correlations.csv,True,distilgpt2,aesthetic,wordctrl,,12,11,"['metric', 'spearman_rho', 'p_value', 'n']",,"['preference_score', 'v_high_ctrl', 'v_high_raw', 'v_high_struct', 'v_low_ctrl', 'v_low_raw', 'v_low_struct', 'v_pref_ctrl', 'v_pref_raw', 'v_pref_struct', 'word_len']"
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_prefcontrast_chaudhuri_aesthetic_wordctrl_seed17_dn12.csv,vscore_distilgpt2_prefcontrast_chaudhuri_aesthetic_wordctrl_seed17_dn12.csv,False,distilgpt2,aesthetic,wordctrl,,12,36,"['item_id', 'dataset', 'authorship', 'poet', 'title', 'text', 'target_value', 'preference_score', 'word_len', 'observer', 'seed', 'd_n', 'control_mode', 'high_pool_n', 'low_pool_n', 'high_samples_n', 'low_samples_n', 'high_hist', 'low_hist', 'v_high_raw', 'v_low_raw', 'v_pref_raw', 'v_high_ctrl', 'v_low_ctrl', 'v_pref_ctrl', 'v_high_struct', 'v_low_struct', 'v_pref_struct']",['word_shuffle'],"['v_pref_struct', 'v_pref_raw', 'v_high_struct', 'v_low_struct']"
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_prefcontrast_chaudhuri_aesthetic_wordctrl_seed18_dn12.correlations.csv,vscore_distilgpt2_prefcontrast_chaudhuri_aesthetic_wordctrl_seed18_dn12.correlations.csv,True,distilgpt2,aesthetic,wordctrl,,12,11,"['metric', 'spearman_rho', 'p_value', 'n']",,"['preference_score', 'v_high_ctrl', 'v_high_raw', 'v_high_struct', 'v_low_ctrl', 'v_low_raw', 'v_low_struct', 'v_pref_ctrl', 'v_pref_raw', 'v_pref_struct', 'word_len']"
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_prefcontrast_chaudhuri_aesthetic_wordctrl_seed18_dn12.csv,vscore_distilgpt2_prefcontrast_chaudhuri_aesthetic_wordctrl_seed18_dn12.csv,False,distilgpt2,aesthetic,wordctrl,,12,36,"['item_id', 'dataset', 'authorship', 'poet', 'title', 'text', 'target_value', 'preference_score', 'word_len', 'observer', 'seed', 'd_n', 'control_mode', 'high_pool_n', 'low_pool_n', 'high_samples_n', 'low_samples_n', 'high_hist', 'low_hist', 'v_high_raw', 'v_low_raw', 'v_pref_raw', 'v_high_ctrl', 'v_low_ctrl', 'v_pref_ctrl', 'v_high_struct', 'v_low_struct', 'v_pref_struct']",['word_shuffle'],"['v_pref_struct', 'v_pref_raw', 'v_high_struct', 'v_low_struct']"
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_prefcontrast_chaudhuri_aesthetic_wordctrl_seed19_dn12.correlations.csv,vscore_distilgpt2_prefcontrast_chaudhuri_aesthetic_wordctrl_seed19_dn12.correlations.csv,True,distilgpt2,aesthetic,wordctrl,,12,11,"['metric', 'spearman_rho', 'p_value', 'n']",,"['preference_score', 'v_high_ctrl', 'v_high_raw', 'v_high_struct', 'v_low_ctrl', 'v_low_raw', 'v_low_struct', 'v_pref_ctrl', 'v_pref_raw', 'v_pref_struct', 'word_len']"
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_prefcontrast_chaudhuri_aesthetic_wordctrl_seed19_dn12.csv,vscore_distilgpt2_prefcontrast_chaudhuri_aesthetic_wordctrl_seed19_dn12.csv,False,distilgpt2,aesthetic,wordctrl,,12,36,"['item_id', 'dataset', 'authorship', 'poet', 'title', 'text', 'target_value', 'preference_score', 'word_len', 'observer', 'seed', 'd_n', 'control_mode', 'high_pool_n', 'low_pool_n', 'high_samples_n', 'low_samples_n', 'high_hist', 'low_hist', 'v_high_raw', 'v_low_raw', 'v_pref_raw', 'v_high_ctrl', 'v_low_ctrl', 'v_pref_ctrl', 'v_high_struct', 'v_low_struct', 'v_pref_struct']",['word_shuffle'],"['v_pref_struct', 'v_pref_raw', 'v_high_struct', 'v_low_struct']"
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_prefcontrast_chaudhuri_aesthetic_wordctrl_seed20_dn12.correlations.csv,vscore_distilgpt2_prefcontrast_chaudhuri_aesthetic_wordctrl_seed20_dn12.correlations.csv,True,distilgpt2,aesthetic,wordctrl,,12,11,"['metric', 'spearman_rho', 'p_value', 'n']",,"['preference_score', 'v_high_ctrl', 'v_high_raw', 'v_high_struct', 'v_low_ctrl', 'v_low_raw', 'v_low_struct', 'v_pref_ctrl', 'v_pref_raw', 'v_pref_struct', 'word_len']"
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_prefcontrast_chaudhuri_aesthetic_wordctrl_seed20_dn12.csv,vscore_distilgpt2_prefcontrast_chaudhuri_aesthetic_wordctrl_seed20_dn12.csv,False,distilgpt2,aesthetic,wordctrl,,12,36,"['item_id', 'dataset', 'authorship', 'poet', 'title', 'text', 'target_value', 'preference_score', 'word_len', 'observer', 'seed', 'd_n', 'control_mode', 'high_pool_n', 'low_pool_n', 'high_samples_n', 'low_samples_n', 'high_hist', 'low_hist', 'v_high_raw', 'v_low_raw', 'v_pref_raw', 'v_high_ctrl', 'v_low_ctrl', 'v_pref_ctrl', 'v_high_struct', 'v_low_struct', 'v_pref_struct']",['word_shuffle'],"['v_pref_struct', 'v_pref_raw', 'v_high_struct', 'v_low_struct']"
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_prefcontrast_chaudhuri_aesthetic_wordctrl_seed21_dn12.correlations.csv,vscore_distilgpt2_prefcontrast_chaudhuri_aesthetic_wordctrl_seed21_dn12.correlations.csv,True,distilgpt2,aesthetic,wordctrl,,12,11,"['metric', 'spearman_rho', 'p_value', 'n']",,"['preference_score', 'v_high_ctrl', 'v_high_raw', 'v_high_struct', 'v_low_ctrl', 'v_low_raw', 'v_low_struct', 'v_pref_ctrl', 'v_pref_raw', 'v_pref_struct', 'word_len']"
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_prefcontrast_chaudhuri_aesthetic_wordctrl_seed21_dn12.csv,vscore_distilgpt2_prefcontrast_chaudhuri_aesthetic_wordctrl_seed21_dn12.csv,False,distilgpt2,aesthetic,wordctrl,,12,36,"['item_id', 'dataset', 'authorship', 'poet', 'title', 'text', 'target_value', 'preference_score', 'word_len', 'observer', 'seed', 'd_n', 'control_mode', 'high_pool_n', 'low_pool_n', 'high_samples_n', 'low_samples_n', 'high_hist', 'low_hist', 'v_high_raw', 'v_low_raw', 'v_pref_raw', 'v_high_ctrl', 'v_low_ctrl', 'v_pref_ctrl', 'v_high_struct', 'v_low_struct', 'v_pref_struct']",['word_shuffle'],"['v_pref_struct', 'v_pref_raw', 'v_high_struct', 'v_low_struct']"
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_prefcontrast_chaudhuri_valence_matchedctrl_frac33_seed17_dn8.correlations.csv,vscore_distilgpt2_prefcontrast_chaudhuri_valence_matchedctrl_frac33_seed17_dn8.correlations.csv,True,distilgpt2,valence,matchedctrl,17.0,8,11,"['metric', 'spearman_rho', 'p_value', 'n']",,"['preference_score', 'v_high_ctrl', 'v_high_raw', 'v_high_struct', 'v_low_ctrl', 'v_low_raw', 'v_low_struct', 'v_pref_ctrl', 'v_pref_raw', 'v_pref_struct', 'word_len']"
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_prefcontrast_chaudhuri_valence_matchedctrl_frac33_seed17_dn8.csv,vscore_distilgpt2_prefcontrast_chaudhuri_valence_matchedctrl_frac33_seed17_dn8.csv,False,distilgpt2,valence,matchedctrl,17.0,8,36,"['item_id', 'dataset', 'authorship', 'poet', 'title', 'text', 'target_value', 'preference_score', 'word_len', 'observer', 'seed', 'd_n', 'control_mode', 'high_pool_n', 'low_pool_n', 'high_samples_n', 'low_samples_n', 'high_hist', 'low_hist', 'v_high_raw', 'v_low_raw', 'v_pref_raw', 'v_high_ctrl', 'v_low_ctrl', 'v_pref_ctrl', 'v_high_struct', 'v_low_struct', 'v_pref_struct']",['matched_other'],"['v_pref_struct', 'v_pref_raw', 'v_high_struct', 'v_low_struct']"
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_prefcontrast_chaudhuri_valence_matchedctrl_frac33_seed18_dn8.correlations.csv,vscore_distilgpt2_prefcontrast_chaudhuri_valence_matchedctrl_frac33_seed18_dn8.correlations.csv,True,distilgpt2,valence,matchedctrl,18.0,8,11,"['metric', 'spearman_rho', 'p_value', 'n']",,"['preference_score', 'v_high_ctrl', 'v_high_raw', 'v_high_struct', 'v_low_ctrl', 'v_low_raw', 'v_low_struct', 'v_pref_ctrl', 'v_pref_raw', 'v_pref_struct', 'word_len']"
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_prefcontrast_chaudhuri_valence_matchedctrl_frac33_seed18_dn8.csv,vscore_distilgpt2_prefcontrast_chaudhuri_valence_matchedctrl_frac33_seed18_dn8.csv,False,distilgpt2,valence,matchedctrl,18.0,8,36,"['item_id', 'dataset', 'authorship', 'poet', 'title', 'text', 'target_value', 'preference_score', 'word_len', 'observer', 'seed', 'd_n', 'control_mode', 'high_pool_n', 'low_pool_n', 'high_samples_n', 'low_samples_n', 'high_hist', 'low_hist', 'v_high_raw', 'v_low_raw', 'v_pref_raw', 'v_high_ctrl', 'v_low_ctrl', 'v_pref_ctrl', 'v_high_struct', 'v_low_struct', 'v_pref_struct']",['matched_other'],"['v_pref_struct', 'v_pref_raw', 'v_high_struct', 'v_low_struct']"
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_prefcontrast_chaudhuri_valence_matchedctrl_frac33_seed19_dn8.correlations.csv,vscore_distilgpt2_prefcontrast_chaudhuri_valence_matchedctrl_frac33_seed19_dn8.correlations.csv,True,distilgpt2,valence,matchedctrl,19.0,8,11,"['metric', 'spearman_rho', 'p_value', 'n']",,"['preference_score', 'v_high_ctrl', 'v_high_raw', 'v_high_struct', 'v_low_ctrl', 'v_low_raw', 'v_low_struct', 'v_pref_ctrl', 'v_pref_raw', 'v_pref_struct', 'word_len']"
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_prefcontrast_chaudhuri_valence_matchedctrl_frac33_seed19_dn8.csv,vscore_distilgpt2_prefcontrast_chaudhuri_valence_matchedctrl_frac33_seed19_dn8.csv,False,distilgpt2,valence,matchedctrl,19.0,8,36,"['item_id', 'dataset', 'authorship', 'poet', 'title', 'text', 'target_value', 'preference_score', 'word_len', 'observer', 'seed', 'd_n', 'control_mode', 'high_pool_n', 'low_pool_n', 'high_samples_n', 'low_samples_n', 'high_hist', 'low_hist', 'v_high_raw', 'v_low_raw', 'v_pref_raw', 'v_high_ctrl', 'v_low_ctrl', 'v_pref_ctrl', 'v_high_struct', 'v_low_struct', 'v_pref_struct']",['matched_other'],"['v_pref_struct', 'v_pref_raw', 'v_high_struct', 'v_low_struct']"
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_prefcontrast_chaudhuri_valence_matchedctrl_frac33_seed20_dn8.correlations.csv,vscore_distilgpt2_prefcontrast_chaudhuri_valence_matchedctrl_frac33_seed20_dn8.correlations.csv,True,distilgpt2,valence,matchedctrl,20.0,8,11,"['metric', 'spearman_rho', 'p_value', 'n']",,"['preference_score', 'v_high_ctrl', 'v_high_raw', 'v_high_struct', 'v_low_ctrl', 'v_low_raw', 'v_low_struct', 'v_pref_ctrl', 'v_pref_raw', 'v_pref_struct', 'word_len']"
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_prefcontrast_chaudhuri_valence_matchedctrl_frac33_seed20_dn8.csv,vscore_distilgpt2_prefcontrast_chaudhuri_valence_matchedctrl_frac33_seed20_dn8.csv,False,distilgpt2,valence,matchedctrl,20.0,8,36,"['item_id', 'dataset', 'authorship', 'poet', 'title', 'text', 'target_value', 'preference_score', 'word_len', 'observer', 'seed', 'd_n', 'control_mode', 'high_pool_n', 'low_pool_n', 'high_samples_n', 'low_samples_n', 'high_hist', 'low_hist', 'v_high_raw', 'v_low_raw', 'v_pref_raw', 'v_high_ctrl', 'v_low_ctrl', 'v_pref_ctrl', 'v_high_struct', 'v_low_struct', 'v_pref_struct']",['matched_other'],"['v_pref_struct', 'v_pref_raw', 'v_high_struct', 'v_low_struct']"
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_prefcontrast_chaudhuri_valence_matchedctrl_frac33_seed21_dn8.correlations.csv,vscore_distilgpt2_prefcontrast_chaudhuri_valence_matchedctrl_frac33_seed21_dn8.correlations.csv,True,distilgpt2,valence,matchedctrl,21.0,8,11,"['metric', 'spearman_rho', 'p_value', 'n']",,"['preference_score', 'v_high_ctrl', 'v_high_raw', 'v_high_struct', 'v_low_ctrl', 'v_low_raw', 'v_low_struct', 'v_pref_ctrl', 'v_pref_raw', 'v_pref_struct', 'word_len']"
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_prefcontrast_chaudhuri_valence_matchedctrl_frac33_seed21_dn8.csv,vscore_distilgpt2_prefcontrast_chaudhuri_valence_matchedctrl_frac33_seed21_dn8.csv,False,distilgpt2,valence,matchedctrl,21.0,8,36,"['item_id', 'dataset', 'authorship', 'poet', 'title', 'text', 'target_value', 'preference_score', 'word_len', 'observer', 'seed', 'd_n', 'control_mode', 'high_pool_n', 'low_pool_n', 'high_samples_n', 'low_samples_n', 'high_hist', 'low_hist', 'v_high_raw', 'v_low_raw', 'v_pref_raw', 'v_high_ctrl', 'v_low_ctrl', 'v_pref_ctrl', 'v_high_struct', 'v_low_struct', 'v_pref_struct']",['matched_other'],"['v_pref_struct', 'v_pref_raw', 'v_high_struct', 'v_low_struct']"
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_prefcontrast_chaudhuri_valence_targetpool_wordctrl_seed17_dn12.correlations.csv,vscore_distilgpt2_prefcontrast_chaudhuri_valence_targetpool_wordctrl_seed17_dn12.correlations.csv,True,distilgpt2,valence_targetpool,wordctrl,,12,11,"['metric', 'spearman_rho', 'p_value', 'n']",,"['preference_score', 'v_high_ctrl', 'v_high_raw', 'v_high_struct', 'v_low_ctrl', 'v_low_raw', 'v_low_struct', 'v_pref_ctrl', 'v_pref_raw', 'v_pref_struct', 'word_len']"
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_prefcontrast_chaudhuri_valence_targetpool_wordctrl_seed17_dn12.csv,vscore_distilgpt2_prefcontrast_chaudhuri_valence_targetpool_wordctrl_seed17_dn12.csv,False,distilgpt2,valence_targetpool,wordctrl,,12,36,"['item_id', 'dataset', 'authorship', 'poet', 'title', 'text', 'target_value', 'preference_score', 'word_len', 'observer', 'seed', 'd_n', 'control_mode', 'high_pool_n', 'low_pool_n', 'high_samples_n', 'low_samples_n', 'high_hist', 'low_hist', 'v_high_raw', 'v_low_raw', 'v_pref_raw', 'v_high_ctrl', 'v_low_ctrl', 'v_pref_ctrl', 'v_high_struct', 'v_low_struct', 'v_pref_struct']",['word_shuffle'],"['v_pref_struct', 'v_pref_raw', 'v_high_struct', 'v_low_struct']"
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_prefcontrast_chaudhuri_valence_targetpool_wordctrl_seed18_dn12.correlations.csv,vscore_distilgpt2_prefcontrast_chaudhuri_valence_targetpool_wordctrl_seed18_dn12.correlations.csv,True,distilgpt2,valence_targetpool,wordctrl,,12,11,"['metric', 'spearman_rho', 'p_value', 'n']",,"['preference_score', 'v_high_ctrl', 'v_high_raw', 'v_high_struct', 'v_low_ctrl', 'v_low_raw', 'v_low_struct', 'v_pref_ctrl', 'v_pref_raw', 'v_pref_struct', 'word_len']"
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_prefcontrast_chaudhuri_valence_targetpool_wordctrl_seed18_dn12.csv,vscore_distilgpt2_prefcontrast_chaudhuri_valence_targetpool_wordctrl_seed18_dn12.csv,False,distilgpt2,valence_targetpool,wordctrl,,12,36,"['item_id', 'dataset', 'authorship', 'poet', 'title', 'text', 'target_value', 'preference_score', 'word_len', 'observer', 'seed', 'd_n', 'control_mode', 'high_pool_n', 'low_pool_n', 'high_samples_n', 'low_samples_n', 'high_hist', 'low_hist', 'v_high_raw', 'v_low_raw', 'v_pref_raw', 'v_high_ctrl', 'v_low_ctrl', 'v_pref_ctrl', 'v_high_struct', 'v_low_struct', 'v_pref_struct']",['word_shuffle'],"['v_pref_struct', 'v_pref_raw', 'v_high_struct', 'v_low_struct']"
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_prefcontrast_chaudhuri_valence_targetpool_wordctrl_seed19_dn12.correlations.csv,vscore_distilgpt2_prefcontrast_chaudhuri_valence_targetpool_wordctrl_seed19_dn12.correlations.csv,True,distilgpt2,valence_targetpool,wordctrl,,12,11,"['metric', 'spearman_rho', 'p_value', 'n']",,"['preference_score', 'v_high_ctrl', 'v_high_raw', 'v_high_struct', 'v_low_ctrl', 'v_low_raw', 'v_low_struct', 'v_pref_ctrl', 'v_pref_raw', 'v_pref_struct', 'word_len']"
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_distilgpt2_prefcontrast_chaudhuri_valence_targetpool_wordctrl_seed19_dn12.csv,vscore_distilgpt2_prefcontrast_chaudhuri_valence_targetpool_wordctrl_seed19_dn12.csv,False,distilgpt2,valence_targetpool,wordctrl,,12,36,"['item_id', 'dataset', 'authorship', 'poet', 'title', 'text', 'target_value', 'preference_score', 'word_len', 'observer', 'seed', 'd_n', 'control_mode', 'high_pool_n', 'low_pool_n', 'high_samples_n', 'low_samples_n', 'high_hist', 'low_hist', 'v_high_raw', 'v_low_raw', 'v_pref_raw', 'v_high_ctrl', 'v_low_ctrl', 'v_pref_ctrl', 'v_high_struct', 'v_low_struct', 'v_pref_struct']",['word_shuffle'],"['v_pref_struct', 'v_pref_raw', 'v_high_struct', 'v_low_struct']"
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_gpt2-medium_prefcontrast_chaudhuri_Aesthetic_Appeal_matchedctrl_frac33_seed17_dn8.correlations.csv,vscore_gpt2-medium_prefcontrast_chaudhuri_Aesthetic_Appeal_matchedctrl_frac33_seed17_dn8.correlations.csv,True,gpt2-medium,Aesthetic_Appeal,matchedctrl,17.0,8,11,"['metric', 'spearman_rho', 'p_value', 'n']",,"['preference_score', 'v_high_ctrl', 'v_high_raw', 'v_high_struct', 'v_low_ctrl', 'v_low_raw', 'v_low_struct', 'v_pref_ctrl', 'v_pref_raw', 'v_pref_struct', 'word_len']"
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_gpt2-medium_prefcontrast_chaudhuri_Aesthetic_Appeal_matchedctrl_frac33_seed17_dn8.csv,vscore_gpt2-medium_prefcontrast_chaudhuri_Aesthetic_Appeal_matchedctrl_frac33_seed17_dn8.csv,False,gpt2-medium,Aesthetic_Appeal,matchedctrl,17.0,8,36,"['item_id', 'dataset', 'authorship', 'poet', 'title', 'text', 'target_value', 'preference_score', 'word_len', 'observer', 'seed', 'd_n', 'control_mode', 'high_pool_n', 'low_pool_n', 'high_samples_n', 'low_samples_n', 'high_hist', 'low_hist', 'v_high_raw', 'v_low_raw', 'v_pref_raw', 'v_high_ctrl', 'v_low_ctrl', 'v_pref_ctrl', 'v_high_struct', 'v_low_struct', 'v_pref_struct']",['matched_other'],"['v_pref_struct', 'v_pref_raw', 'v_high_struct', 'v_low_struct']"
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_gpt2-medium_prefcontrast_chaudhuri_Aesthetic_Appeal_matchedctrl_frac33_seed18_dn8.correlations.csv,vscore_gpt2-medium_prefcontrast_chaudhuri_Aesthetic_Appeal_matchedctrl_frac33_seed18_dn8.correlations.csv,True,gpt2-medium,Aesthetic_Appeal,matchedctrl,18.0,8,11,"['metric', 'spearman_rho', 'p_value', 'n']",,"['preference_score', 'v_high_ctrl', 'v_high_raw', 'v_high_struct', 'v_low_ctrl', 'v_low_raw', 'v_low_struct', 'v_pref_ctrl', 'v_pref_raw', 'v_pref_struct', 'word_len']"
/home/eduardo/Projects/poemforge-paper/results/scores/phase_a_eval_scores/vscore_gpt2-medium_prefcontrast_chaudhuri_Aesthetic_Appeal_matchedctrl_frac33_seed18_dn8.csv,vscore_gpt2-medium_prefcontrast_chaudhuri_Aesthetic_Appeal_matchedctrl_frac33_seed18_dn8.csv,False,gpt2-medium,Aesthetic_Appeal,matchedctrl,18.0,8,36,"['item_id', 'dataset', 'authorship', 'poet', 'title', 'text', 'target_value', 'preference_score', 'word_len', 'observer', 'seed', 'd_n', 'control_mode', 'high_pool_n', 'low_pool_n', 'high_samples_n', 'low_samples_n', 'high_hist', 'low_hist', 'v_high_raw', 'v_low_raw', 'v_pref_raw', 'v_high_ctrl', 'v_low_ctrl', 'v_pref_ctrl', 'v_high_struct', 'v_low_struct', 'v_pref_struct']",['matched_other'],"['v_pref_struct', 'v_pref_raw', 'v_high_struct', 'v_low_struct']"
